SBID,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,BMAJ,BMIN,BPA
8641,RACS_0849-56A,33,08:30:14.719,-56:44:23.64,2019-05-04 11:35:52.714,2019-05-04 11:51:08.381,12.880,8.920,46.200
8641,RACS_0849-56A,34,08:30:45.79,-55:41:32.68,2019-05-04 11:35:52.714,2019-05-04 11:51:08.381,12.660,8.760,46.700
8641,RACS_0849-56A,35,08:31:14.88,-54:38:40.42,2019-05-04 11:35:52.714,2019-05-04 11:51:08.381,12.520,8.750,47.600
8641,RACS_0855-43A,0,08:52:55.582,-43:20:43.1902,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,23.770,8.260,83.500
8641,RACS_0855-43A,1,08:58:42.091,-43:20:43.1902,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,24.650,8.120,82.400
8641,RACS_0855-43A,2,08:52:52.502,-44:23:42.9,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,23.400,8.240,83.900
8641,RACS_0855-43A,3,08:58:45.17,-44:23:42.9,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,24.390,8.260,82.800
8641,RACS_0855-43A,4,08:47:17.868,-42:16:37.92,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,23.110,8.160,83.900
8641,RACS_0855-43A,5,08:52:58.5,-42:17:42.86,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,24.170,8.240,83.100
8641,RACS_0855-43A,6,08:58:39.175,-42:17:42.86,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,25.260,8.190,82.200
8641,RACS_0855-43A,7,09:04:19.807,-42:16:37.92,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,26.120,8.080,81.300
8641,RACS_0855-43A,8,09:04:28.555,-43:19:37.16,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,25.770,8.110,81.300
8641,RACS_0855-43A,9,09:04:37.788,-44:22:35.6902,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,25.350,8.130,81.600
8641,RACS_0855-43A,10,09:04:47.539,-45:25:34.7498,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,25.400,8.250,82.400
8641,RACS_0855-43A,11,08:58:48.425,-45:26:43.22,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,24.290,8.290,83.300
8641,RACS_0855-43A,12,08:52:49.25,-45:26:43.22,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,23.070,8.280,84.300
8641,RACS_0855-43A,13,08:46:50.134,-45:25:34.7498,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,22.210,8.250,85.400
8641,RACS_0855-43A,14,08:46:59.887,-44:22:35.6902,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,22.530,8.280,84.900
8641,RACS_0855-43A,15,08:47:09.118,-43:19:37.16,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,22.870,8.290,84.400
8641,RACS_0855-43A,16,08:41:51.173,-41:11:28.86,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,22.760,8.260,84.600
8641,RACS_0855-43A,17,08:47:26.165,-41:13:36.7,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,23.680,8.120,83.800
8641,RACS_0855-43A,18,08:53:01.267,-41:14:40.6,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,24.620,8.230,82.800
8641,RACS_0855-43A,19,08:58:36.408,-41:14:40.6,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,25.930,8.500,85.700
8641,RACS_0855-43A,20,09:04:11.51,-41:13:36.7,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,39.560,7.600,80.000
8641,RACS_0855-43A,21,09:09:46.502,-41:11:28.86,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,27.620,7.810,80.000
8641,RACS_0855-43A,22,09:10:00.314,-42:14:28.0702,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,27.810,8.330,83.900
8641,RACS_0855-43A,23,09:10:14.878,-43:17:25.1498,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,27.370,8.560,84.100
8641,RACS_0855-43A,24,09:10:30.247,-44:20:21.34,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,26.990,8.580,84.400
8641,RACS_0855-43A,25,09:10:46.478,-45:23:17.84,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,25.920,8.160,81.000
8641,RACS_0855-43A,26,09:11:03.641,-46:26:16.0102,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,25.650,8.070,81.300
8641,RACS_0855-43A,27,09:04:57.852,-46:28:35.62,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,25.080,8.230,82.700
8641,RACS_0855-43A,28,08:58:51.864,-46:29:45.42,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,24.080,8.260,83.900
8641,RACS_0855-43A,29,08:52:45.811,-46:29:45.42,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,22.830,8.260,84.800
8641,RACS_0855-43A,30,08:46:39.823,-46:28:35.62,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,21.920,8.320,85.800
8641,RACS_0855-43A,31,08:40:34.034,-46:26:16.0102,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,21.150,8.330,86.800
8641,RACS_0855-43A,32,08:40:51.194,-45:23:17.84,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,21.870,8.340,86.500
8641,RACS_0855-43A,33,08:41:07.428,-44:20:21.34,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,21.710,8.280,85.700
8641,RACS_0855-43A,34,08:41:22.795,-43:17:25.1498,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,21.940,8.140,85.600
8641,RACS_0855-43A,35,08:41:37.361,-42:14:28.0702,2019-05-04 05:09:21.571,2019-05-04 05:24:37.238,22.280,8.120,85.200
8641,RACS_0913-50A,0,09:10:36.492,-49:34:05.12,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,22.320,8.350,85.600
8641,RACS_0913-50A,1,09:17:05.045,-49:34:05.12,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,23.060,8.190,84.200
8641,RACS_0913-50A,2,09:10:32.189,-50:37:04.7302,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,22.080,8.360,86.100
8641,RACS_0913-50A,3,09:17:09.35,-50:37:04.7302,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,22.940,8.360,84.900
8641,RACS_0913-50A,4,09:04:20.222,-48:29:44.5898,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,21.640,8.240,86.000
8641,RACS_0913-50A,5,09:10:40.553,-48:31:04.84,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,22.590,8.340,85.100
8641,RACS_0913-50A,6,09:17:00.986,-48:31:04.84,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,23.610,8.280,84.000
8641,RACS_0913-50A,7,09:23:21.314,-48:29:44.5898,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,24.560,8.250,82.900
8641,RACS_0913-50A,8,09:23:33.482,-49:32:43.1902,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,24.060,8.190,83.000
8641,RACS_0913-50A,9,09:23:46.382,-50:35:40.9898,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,23.780,8.230,83.300
8641,RACS_0913-50A,10,09:24:00.079,-51:38:39.26,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,24.060,8.340,84.100
8641,RACS_0913-50A,11,09:17:13.92,-51:40:04.94,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,22.990,8.380,85.400
8641,RACS_0913-50A,12,09:10:27.619,-51:40:04.94,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,21.850,8.360,86.600
8641,RACS_0913-50A,13,09:03:41.46,-51:38:39.26,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,21.020,8.340,88.000
8641,RACS_0913-50A,14,09:03:55.154,-50:35:40.9898,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,21.290,8.380,87.300
8641,RACS_0913-50A,15,09:04:08.054,-49:32:43.1902,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,21.510,8.370,86.800
8641,RACS_0913-50A,16,08:58:19.33,-47:24:06.62,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,21.190,8.230,87.000
8641,RACS_0913-50A,17,09:04:31.716,-47:26:43.98,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,21.880,8.230,85.800
8641,RACS_0913-50A,18,09:10:44.386,-47:28:02.64,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,22.880,8.320,84.600
8641,RACS_0913-50A,19,09:16:57.151,-47:28:02.64,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,24.310,8.600,87.600
8641,RACS_0913-50A,20,09:23:09.823,-47:26:43.98,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,36.410,7.610,80.400
8641,RACS_0913-50A,21,09:29:22.207,-47:24:06.62,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,25.720,8.000,81.200
8641,RACS_0913-50A,22,09:29:41.328,-48:27:04.14,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,26.170,8.310,85.300
8641,RACS_0913-50A,23,09:30:01.572,-49:29:59.3498,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,25.880,8.580,85.600
8641,RACS_0913-50A,24,09:30:23.03,-50:32:53.52,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,25.640,8.570,86.000
8641,RACS_0913-50A,25,09:30:45.811,-51:35:47.9,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,24.690,8.400,82.600
8641,RACS_0913-50A,26,09:31:10.027,-52:38:43.7302,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,24.270,8.260,82.800
8641,RACS_0913-50A,27,09:24:14.64,-52:41:39.26,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,23.900,8.330,84.500
8641,RACS_0913-50A,28,09:17:18.78,-52:43:07.0702,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,22.950,8.310,85.900
8641,RACS_0913-50A,29,09:10:22.759,-52:43:07.0702,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,21.770,8.330,87.200
8641,RACS_0913-50A,30,09:03:26.897,-52:41:39.26,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,20.890,8.400,88.500
8641,RACS_0913-50A,31,08:56:31.512,-52:38:43.7302,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,20.180,8.430,89.700
8641,RACS_0913-50A,32,08:56:55.728,-51:35:47.9,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,20.620,8.410,89.300
8641,RACS_0913-50A,33,08:57:18.506,-50:32:53.52,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,20.560,8.430,88.500
8641,RACS_0913-50A,34,08:57:39.967,-49:29:59.3498,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,20.660,8.240,88.100
8641,RACS_0913-50A,35,08:58:00.209,-48:27:04.14,2019-05-04 05:24:47.261,2019-05-04 05:39:52.992,20.900,8.220,87.500
8641,RACS_0929-43A,0,09:26:24.883,-43:20:43.1902,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,24.220,8.250,83.000
8641,RACS_0929-43A,1,09:32:11.395,-43:20:43.1902,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,25.150,8.100,81.900
8641,RACS_0929-43A,2,09:26:21.804,-44:23:42.9,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,23.840,8.240,83.400
8641,RACS_0929-43A,3,09:32:14.474,-44:23:42.9,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,24.860,8.250,82.400
8641,RACS_0929-43A,4,09:20:47.17,-42:16:37.92,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,23.560,8.150,83.400
8641,RACS_0929-43A,5,09:26:27.802,-42:17:42.86,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,24.640,8.240,82.700
8641,RACS_0929-43A,6,09:32:08.477,-42:17:42.86,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,25.800,8.180,81.800
8641,RACS_0929-43A,7,09:37:49.109,-42:16:37.92,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,26.680,8.080,80.800
8641,RACS_0929-43A,8,09:37:57.857,-43:19:37.16,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,26.070,8.020,80.800
8641,RACS_0929-43A,9,09:38:07.09,-44:22:35.6902,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,25.610,8.030,81.100
8641,RACS_0929-43A,10,09:38:16.841,-45:25:34.7498,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,25.680,8.150,81.800
8641,RACS_0929-43A,11,09:32:17.726,-45:26:43.22,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,24.760,8.300,82.800
8641,RACS_0929-43A,12,09:26:18.552,-45:26:43.22,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,23.480,8.280,83.800
8641,RACS_0929-43A,13,09:20:19.435,-45:25:34.7498,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,22.600,8.230,84.900
8641,RACS_0929-43A,14,09:20:29.189,-44:22:35.6902,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,22.930,8.280,84.400
8641,RACS_0929-43A,15,09:20:38.422,-43:19:37.16,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,23.300,8.280,84.000
8641,RACS_0929-43A,16,09:15:20.474,-41:11:28.86,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,23.200,8.260,84.100
8641,RACS_0929-43A,17,09:20:55.466,-41:13:36.7,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,24.160,8.110,83.400
8641,RACS_0929-43A,18,09:26:30.569,-41:14:40.6,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,25.130,8.220,82.300
8641,RACS_0929-43A,19,09:32:05.71,-41:14:40.6,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,26.470,8.500,85.100
8641,RACS_0929-43A,20,09:37:40.812,-41:13:36.7,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,39.190,7.600,79.600
8641,RACS_0929-43A,21,09:43:15.804,-41:11:28.86,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,28.260,7.800,79.500
8641,RACS_0929-43A,22,09:43:29.616,-42:14:28.0702,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,28.420,8.330,83.300
8641,RACS_0929-43A,23,09:43:44.179,-43:17:25.1498,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,27.960,8.590,83.500
8641,RACS_0929-43A,24,09:43:59.549,-44:20:21.34,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,27.530,8.570,83.800
8641,RACS_0929-43A,25,09:44:15.78,-45:23:17.84,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,26.440,8.160,80.500
8641,RACS_0929-43A,26,09:44:32.942,-46:26:16.0102,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,25.900,7.990,80.700
8641,RACS_0929-43A,27,09:38:27.154,-46:28:35.62,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,25.570,8.230,82.200
8641,RACS_0929-43A,28,09:32:21.166,-46:29:45.42,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,24.520,8.250,83.400
8641,RACS_0929-43A,29,09:26:15.113,-46:29:45.42,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,23.230,8.260,84.300
8641,RACS_0929-43A,30,09:20:09.125,-46:28:35.62,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,22.300,8.320,85.300
8641,RACS_0929-43A,31,09:14:03.336,-46:26:16.0102,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,21.490,8.320,86.300
8641,RACS_0929-43A,32,09:14:20.498,-45:23:17.84,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,22.050,8.340,86.000
8641,RACS_0929-43A,33,09:14:36.73,-44:20:21.34,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,22.090,8.310,85.400
8641,RACS_0929-43A,34,09:14:52.099,-43:17:25.1498,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,22.320,8.140,85.200
8641,RACS_0929-43A,35,09:15:06.662,-42:14:28.0702,2019-05-04 05:40:02.928,2019-05-04 05:55:28.618,22.690,8.110,84.800
8641,RACS_0931-56A,0,09:28:01.846,-55:46:39.94,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.400,9.260,-58.500
8641,RACS_0931-56A,1,09:35:29.918,-55:46:39.94,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.450,9.120,-61.200
8641,RACS_0931-56A,2,09:27:55.603,-56:49:39.4,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.500,9.240,-57.500
8641,RACS_0931-56A,3,09:35:36.161,-56:49:39.4,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.710,9.210,-59.700
8641,RACS_0931-56A,4,09:20:51.53,-54:41:59.96,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,12.990,9.210,-58.300
8641,RACS_0931-56A,5,09:28:07.69,-54:43:39.7898,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.320,9.270,-59.600
8641,RACS_0931-56A,6,09:35:24.074,-54:43:39.7898,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.570,9.150,-61.800
8641,RACS_0931-56A,7,09:42:40.234,-54:41:59.96,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.800,9.180,-63.600
8641,RACS_0931-56A,8,09:42:57.734,-55:44:57.48,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.710,9.140,-63.300
8641,RACS_0931-56A,9,09:43:16.435,-56:47:54.1,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.810,9.140,-62.400
8641,RACS_0931-56A,10,09:43:36.451,-57:50:51.1102,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,14.300,9.170,-60.900
8641,RACS_0931-56A,11,09:35:42.842,-57:52:39.5,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.990,9.200,-58.600
8641,RACS_0931-56A,12,09:27:48.922,-57:52:39.5,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.610,9.230,-56.500
8641,RACS_0931-56A,13,09:19:55.313,-57:50:51.1102,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.370,9.210,-53.900
8641,RACS_0931-56A,14,09:20:15.329,-56:47:54.1,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.330,9.290,-55.200
8641,RACS_0931-56A,15,09:20:34.03,-55:44:57.48,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.230,9.300,-56.400
8641,RACS_0931-56A,16,09:14:03.341,-53:35:45.64,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,12.840,9.310,-56.700
8641,RACS_0931-56A,17,09:21:07.946,-53:39:00.32,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,12.910,9.210,-58.500
8641,RACS_0931-56A,18,09:28:13.169,-53:40:37.7,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.240,9.300,-60.700
8641,RACS_0931-56A,19,09:35:18.595,-53:40:37.7,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,14.260,9.070,-53.700
8641,RACS_0931-56A,20,09:42:23.818,-53:39:00.32,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,20.750,8.170,-73.300
8641,RACS_0931-56A,21,09:49:28.423,-53:35:45.64,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.660,8.970,-66.900
8641,RACS_0931-56A,22,09:49:55.709,-54:38:40.42,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,14.870,8.890,-57.300
8641,RACS_0931-56A,23,09:50:24.797,-55:41:32.68,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,15.100,9.150,-56.700
8641,RACS_0931-56A,24,09:50:55.87,-56:44:23.64,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,15.250,9.140,-56.300
8641,RACS_0931-56A,25,09:51:29.124,-57:47:14.46,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,14.340,9.240,-63.300
8641,RACS_0931-56A,26,09:52:04.795,-58:50:06.4,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,14.260,9.070,-62.800
8641,RACS_0931-56A,27,09:43:57.929,-58:53:49.7,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,14.440,9.150,-60.200
8641,RACS_0931-56A,28,09:35:50.014,-58:55:41.4502,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,14.170,9.120,-57.900
8641,RACS_0931-56A,29,09:27:41.75,-58:55:41.4502,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.760,9.160,-55.600
8641,RACS_0931-56A,30,09:19:33.835,-58:53:49.7,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.520,9.240,-53.100
8641,RACS_0931-56A,31,09:11:26.969,-58:50:06.4,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.330,9.270,-50.700
8641,RACS_0931-56A,32,09:12:02.64,-57:47:14.46,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.410,9.290,-51.900
8641,RACS_0931-56A,33,09:12:35.894,-56:44:23.64,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,13.130,9.310,-52.900
8641,RACS_0931-56A,34,09:13:06.967,-55:41:32.68,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,12.910,9.130,-53.800
8641,RACS_0931-56A,35,09:13:36.055,-54:38:40.42,2019-05-04 07:59:03.811,2019-05-04 08:14:19.478,12.810,9.130,-55.100
8641,RACS_0950-50A,0,09:47:31.877,-49:34:05.12,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,23.130,8.320,84.500
8641,RACS_0950-50A,1,09:54:00.43,-49:34:05.12,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,23.970,8.190,83.100
8641,RACS_0950-50A,2,09:47:27.571,-50:37:04.7302,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,22.860,8.340,85.000
8641,RACS_0950-50A,3,09:54:04.735,-50:37:04.7302,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,23.810,8.340,83.700
8641,RACS_0950-50A,4,09:41:15.607,-48:29:44.5898,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,22.420,8.220,84.900
8641,RACS_0950-50A,5,09:47:35.935,-48:31:04.84,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,23.440,8.320,84.000
8641,RACS_0950-50A,6,09:53:56.371,-48:31:04.84,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,24.520,8.240,83.000
8641,RACS_0950-50A,7,10:00:16.699,-48:29:44.5898,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,25.590,8.260,81.800
8641,RACS_0950-50A,8,10:00:28.867,-49:32:43.1902,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,25.040,8.190,81.800
8641,RACS_0950-50A,9,10:00:41.767,-50:35:40.9898,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,24.710,8.190,82.200
8641,RACS_0950-50A,10,10:00:55.462,-51:38:39.26,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,24.960,8.310,83.000
8641,RACS_0950-50A,11,09:54:09.305,-51:40:04.94,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,23.810,8.350,84.200
8641,RACS_0950-50A,12,09:47:23.002,-51:40:04.94,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,22.610,8.370,85.500
8641,RACS_0950-50A,13,09:40:36.842,-51:38:39.26,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,21.710,8.310,86.800
8641,RACS_0950-50A,14,09:40:50.539,-50:35:40.9898,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,22.010,8.350,86.200
8641,RACS_0950-50A,15,09:41:03.439,-49:32:43.1902,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,22.260,8.350,85.700
8641,RACS_0950-50A,16,09:35:14.714,-47:24:06.62,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,22.010,8.320,85.800
8641,RACS_0950-50A,17,09:41:27.098,-47:26:43.98,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,22.690,8.200,84.800
8641,RACS_0950-50A,18,09:47:39.77,-47:28:02.64,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,23.770,8.300,83.600
8641,RACS_0950-50A,19,09:53:52.536,-47:28:02.64,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,25.280,8.560,86.400
8641,RACS_0950-50A,20,10:00:05.208,-47:26:43.98,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,39.240,7.610,79.000
8641,RACS_0950-50A,21,10:06:17.592,-47:24:06.62,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,26.550,7.870,80.000
8641,RACS_0950-50A,22,10:06:36.713,-48:27:04.14,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,27.220,8.280,84.100
8641,RACS_0950-50A,23,10:06:56.957,-49:29:59.3498,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,26.890,8.550,84.300
8641,RACS_0950-50A,24,10:07:18.415,-50:32:53.52,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,26.620,8.550,84.700
8641,RACS_0950-50A,25,10:07:41.194,-51:35:47.9,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,25.650,8.390,81.500
8641,RACS_0950-50A,26,10:08:05.412,-52:38:43.7302,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,25.180,8.210,81.700
8641,RACS_0950-50A,27,10:01:10.025,-52:41:39.26,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,24.770,8.330,83.300
8641,RACS_0950-50A,28,09:54:14.162,-52:43:07.0702,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,23.750,8.300,84.700
8641,RACS_0950-50A,29,09:47:18.144,-52:43:07.0702,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,22.510,8.330,86.000
8641,RACS_0950-50A,30,09:40:22.282,-52:41:39.26,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,21.560,8.380,87.300
8641,RACS_0950-50A,31,09:33:26.894,-52:38:43.7302,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,20.790,8.390,88.600
8641,RACS_0950-50A,32,09:33:51.113,-51:35:47.9,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,21.270,8.400,88.100
8641,RACS_0950-50A,33,09:34:13.891,-50:32:53.52,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,21.210,8.370,87.500
8641,RACS_0950-50A,34,09:34:35.35,-49:29:59.3498,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,21.360,8.220,87.000
8641,RACS_0950-50A,35,09:34:55.594,-48:27:04.14,2019-05-04 05:55:38.554,2019-05-04 06:10:44.285,21.620,8.190,86.500
8641,RACS_1002-43A,0,09:59:54.185,-43:20:43.1902,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,24.670,8.230,82.600
8641,RACS_1002-43A,1,10:05:40.697,-43:20:43.1902,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,25.650,8.080,81.500
8641,RACS_1002-43A,2,09:59:51.106,-44:23:42.9,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,24.270,8.240,83.000
8641,RACS_1002-43A,3,10:05:43.776,-44:23:42.9,2019-05-04 06:10:54.221,2019-05-04 06:26:19.910,25.320,8.240,81.900
