SBID,OBS_FREQ,FIELD_NME,BEM,R_HMS,DEC_DMS,DTEOBS,DTEEND,NINT,BMJ,BMIN,BP
45572,887.5,VAST_0725-18,20,7:31:39.175,-16:13:46.380,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.854586346226856,11.529016152975036,13.8529255908187
45572,887.5,VAST_0725-18,21,7:36:01.771,-16:12:59.650,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.877208435140956,11.56699672297128,12.8838630481353
45572,887.5,VAST_0725-18,22,7:36:05.405,-17:16:01.670,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.86546091966414,11.54867382080514,12.4394146193176
45572,887.5,VAST_0725-18,23,7:36:09.300,-18:19:01.740,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.852381052705356,11.535705785520037,12.0107266117017
45572,887.5,VAST_0725-18,24,7:36:13.466,-19:22:01.130,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.839403784842611,11.507715215839513,11.5461861451152
45572,887.5,VAST_0725-18,25,7:36:17.914,-20:25:01.090,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.830390896686156,11.498730153484752,11.1543125874416
45572,887.5,VAST_0725-18,26,7:36:22.654,-21:28:02.890,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.808182546253548,11.470125069154296,10.7506845626595
45572,887.5,VAST_0725-18,27,7:31:51.706,-21:28:51.100,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.817341372482316,11.458346802144444,11.997312974633
45572,887.5,VAST_0725-18,28,7:27:20.861,-21:29:15.180,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.808087094986092,11.4320717092782,13.2932506449665
45572,887.5,VAST_0725-18,29,7:22:50.047,-21:29:15.180,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.830513811108228,11.433816368357364,14.4740706512281
45572,887.5,VAST_0725-18,30,7:18:19.202,-21:28:51.100,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.802056364042524,11.399413254480145,15.6647655932373
45572,887.5,VAST_0725-18,31,7:13:48.254,-21:28:02.890,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.843672170197644,11.42746934783436,17.0306886895053
45572,887.5,VAST_0725-18,32,7:13:52.994,-20:25:01.090,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.86696249200116,11.458186613646877,17.3665533712015
45572,887.5,VAST_0725-18,33,7:13:57.442,-19:22:01.130,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.870664167982213,11.468560917970224,17.4921294224265
45572,887.5,VAST_0725-18,34,7:14:01.608,-18:19:01.740,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.853326144065363,11.45797140648564,17.8045116769217
45572,887.5,VAST_0725-18,35,7:14:05.503,-17:16:01.670,2022-11-14 19:56:39.350,2022-11-14 20:08:45.939,73,12.87522907887456,11.482503995384173,18.0434966325875
45573,887.5,VAST_0800-31,0,7:57:33.223,-30:51:39.600,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.870909752168052,11.34152731068858,5.0736476075846
45573,887.5,VAST_0800-31,1,8:02:26.777,-30:51:39.600,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.870963584888615,11.364388457278752,3.59082858100887
45573,887.5,VAST_0800-31,2,7:57:31.572,-31:54:39.380,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.899084068644587,11.332776211053949,4.46818658757238
45573,887.5,VAST_0800-31,3,8:02:28.428,-31:54:39.380,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.908117281659983,11.370331926711469,3.3155357831177
45573,887.5,VAST_0800-31,4,7:52:44.352,-29:47:57.590,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.851522551600452,11.33154304716582,7.07490515058897
45573,887.5,VAST_0800-31,5,7:57:34.788,-29:48:39.170,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.848153489722332,11.348978716606211,5.52888372528749
45573,887.5,VAST_0800-31,6,8:02:25.212,-29:48:39.170,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.854808941248873,11.391182054448407,3.99757280610483
45573,887.5,VAST_0800-31,7,8:07:15.648,-29:47:57.590,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.848035153783464,11.41525214447562,2.3904271876505
45573,887.5,VAST_0800-31,8,8:07:20.345,-30:50:57.550,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.876531447997763,11.40336699866658,1.93685567928036
45573,887.5,VAST_0800-31,9,8:07:25.294,-31:53:56.870,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.91559192367768,11.401293687283223,1.31731191811236
45573,887.5,VAST_0800-31,10,8:07:30.509,-32:56:56.760,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.965884199212464,11.402975832991991,1.29277948567095
45573,887.5,VAST_0800-31,11,8:02:30.166,-32:57:39.780,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.964521635592948,11.36380513140522,2.96807378025551
45573,887.5,VAST_0800-31,12,7:57:29.834,-32:57:39.780,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.963628340866403,11.347951260198672,4.4289191160697
45573,887.5,VAST_0800-31,13,7:52:29.491,-32:56:56.760,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.964037530135824,11.327056856813735,5.93942247108144
45573,887.5,VAST_0800-31,14,7:52:34.706,-31:53:56.870,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.919524940901123,11.330562934182527,6.24173880313604
45573,887.5,VAST_0800-31,15,7:52:39.655,-30:50:57.550,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.91255252523748,11.354139188444304,6.84236859758508
45573,887.5,VAST_0800-31,16,7:48:01.296,-28:43:33.200,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.825855277569827,11.328826145894748,8.89941912280398
45573,887.5,VAST_0800-31,17,7:52:48.809,-28:44:55.640,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.838125475003464,11.357781771442788,7.47961135319595
45573,887.5,VAST_0800-31,18,7:57:36.276,-28:45:36.830,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.83398307459874,11.372002715290355,5.92213406981126
45573,887.5,VAST_0800-31,19,8:02:23.724,-28:45:36.830,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.840397382709144,11.405522122972632,4.42871547123535
45573,887.5,VAST_0800-31,20,8:07:11.191,-28:44:55.640,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.829662385793243,11.430529072082388,3.03664989098717
45573,887.5,VAST_0800-31,21,8:11:58.704,-28:43:33.200,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.84854391634302,11.482995832735392,1.56692553117504
45573,887.5,VAST_0800-31,22,8:12:06.127,-29:46:34.360,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.86831799145379,11.467051262194463,0.757803102638999
45573,887.5,VAST_0800-31,23,8:12:13.951,-30:49:33.460,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.896682452172143,11.461525111600166,0.150447728398562
45573,887.5,VAST_0800-31,24,8:12:22.195,-31:52:31.840,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.947829084228347,11.458576234106207,-0.216816809888752
45573,887.5,VAST_0800-31,25,8:12:30.883,-32:55:30.720,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.997873566855432,11.462053939165584,-0.503877094282385
45573,887.5,VAST_0800-31,26,8:12:40.042,-33:58:31.370,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,13.041292548135816,11.456911780983395,-0.920773318784245
45573,887.5,VAST_0800-31,27,8:07:36.007,-33:59:58.520,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,13.053925945639692,11.439689525605727,0.853878294594948
45573,887.5,VAST_0800-31,28,8:02:31.999,-34:00:42.120,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,13.051937912798376,11.403777954780324,2.43582219189601
45573,887.5,VAST_0800-31,29,7:57:28.001,-34:00:42.120,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,13.046376671425188,11.371642066354212,4.00996612996018
45573,887.5,VAST_0800-31,30,7:52:23.993,-33:59:58.520,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,13.025791261736533,11.335356557183232,5.6436295903738
45573,887.5,VAST_0800-31,31,7:47:19.958,-33:58:31.370,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,13.046356912970664,11.338636023913285,7.25433198784908
45573,887.5,VAST_0800-31,32,7:47:29.117,-32:55:30.720,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,13.01630854716828,11.354313928213584,7.53526329752588
45573,887.5,VAST_0800-31,33,7:47:37.805,-31:52:31.840,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.966757383157992,11.348862451971767,7.85639046364102
45573,887.5,VAST_0800-31,34,7:47:46.049,-30:49:33.460,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.911505768454392,11.335711101070537,8.18077651314685
45573,887.5,VAST_0800-31,35,7:47:53.873,-29:46:34.360,2022-11-14 20:10:05.565,2022-11-14 20:22:12.155,73,12.869732868210107,11.33118857837315,8.56912550310686
45574,887.5,VAST_0828-31,0,8:25:47.340,-30:51:39.600,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.861445376989115,11.422386203540148,-0.536929211371508
45574,887.5,VAST_0828-31,1,8:30:40.894,-30:51:39.600,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.858767851176143,11.450838316472964,-1.65665022532649
45574,887.5,VAST_0828-31,2,8:25:45.689,-31:54:39.380,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.895926814509767,11.418669529012764,-0.830169003597175
45574,887.5,VAST_0828-31,3,8:30:42.545,-31:54:39.380,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.897071366680224,11.44828528871292,-2.4380749892727
45574,887.5,VAST_0828-31,4,8:20:58.469,-29:47:57.590,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.866631971064155,11.42795351995578,2.38672174334203
45574,887.5,VAST_0828-31,5,8:25:48.907,-29:48:39.170,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.86665393818384,11.4540703881534,0.790939120925516
45574,887.5,VAST_0828-31,6,8:30:39.329,-29:48:39.170,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.86213388287137,11.492688969215676,-0.829108046283593
45574,887.5,VAST_0828-31,7,8:35:29.765,-29:47:57.590,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.864299228137908,11.528932887693504,-2.38100041398161
45574,887.5,VAST_0828-31,8,8:35:34.462,-30:50:57.550,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.88508787553266,11.512348973851465,-3.21769878742737
45574,887.5,VAST_0828-31,9,8:35:39.410,-31:53:56.870,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.9080536945101,11.49462600617016,-4.15789054392911
45574,887.5,VAST_0828-31,10,8:35:44.626,-32:56:56.760,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.950359059956437,11.48582987776206,-4.37226033283273
45574,887.5,VAST_0828-31,11,8:30:44.282,-32:57:39.780,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.945253630922965,11.445916315748509,-2.70649612515562
45574,887.5,VAST_0828-31,12,8:25:43.951,-32:57:39.780,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.943801943359956,11.416334311739773,-1.00336644409069
45574,887.5,VAST_0828-31,13,8:20:43.608,-32:56:56.760,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.94673683502376,11.388020829996204,0.853224710811795
45574,887.5,VAST_0828-31,14,8:20:48.823,-31:53:56.870,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.909987495344051,11.39848937299908,1.06824232295944
45574,887.5,VAST_0828-31,15,8:20:53.772,-30:50:57.550,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.901594375886903,11.42023415878447,1.96578690453019
45574,887.5,VAST_0828-31,16,8:16:15.413,-28:43:33.200,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.818644323727032,11.396819428240752,4.37405642998588
45574,887.5,VAST_0828-31,17,8:21:02.926,-28:44:55.640,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.83826665125404,11.442963555467603,2.93419328069382
45574,887.5,VAST_0828-31,18,8:25:50.393,-28:45:36.830,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.848623090810309,11.475984978062748,1.56537151257428
45574,887.5,VAST_0828-31,19,8:30:37.843,-28:45:36.830,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.850739220658788,11.51131271431374,-0.207466368100687
45574,887.5,VAST_0828-31,20,8:35:25.308,-28:44:55.640,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.846230149290877,11.55433207246308,-1.62710865926908
45574,887.5,VAST_0828-31,21,8:40:12.821,-28:43:33.200,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.868718411952395,11.61588675393684,-3.23872314333857
45574,887.5,VAST_0828-31,22,8:40:20.244,-29:46:34.360,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.903015129359147,11.606091130359108,-3.98083289095012
45574,887.5,VAST_0828-31,23,8:40:28.068,-30:49:33.460,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.928266176736097,11.58812331540894,-4.72520387193535
45574,887.5,VAST_0828-31,24,8:40:36.312,-31:52:31.840,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.9578616911961,11.568382514127144,-5.59321717762871
45574,887.5,VAST_0828-31,25,8:40:45.002,-32:55:30.720,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,13.002970957409447,11.565641284757929,-6.14867525892248
45574,887.5,VAST_0828-31,26,8:40:54.158,-33:58:31.370,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,13.053129804323424,11.561042383317217,-6.67821956801022
45574,887.5,VAST_0828-31,27,8:35:50.124,-33:59:58.520,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,13.043598248229372,11.515399537208364,-4.88935002141094
45574,887.5,VAST_0828-31,28,8:30:46.116,-34:00:42.120,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,13.020775951166533,11.466271618175952,-3.05823563064258
45574,887.5,VAST_0828-31,29,8:25:42.118,-34:00:42.120,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,13.023880182276551,11.43460114819722,-1.32350847005598
45574,887.5,VAST_0828-31,30,8:20:38.110,-33:59:58.520,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,13.003359255074988,11.393377436427048,0.61116079014658
45574,887.5,VAST_0828-31,31,8:15:34.075,-33:58:31.370,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,13.028194657726235,11.392268451786828,2.37434512267795
45574,887.5,VAST_0828-31,32,8:15:43.234,-32:55:30.720,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.993233795669628,11.403622495146418,2.73480893748343
45574,887.5,VAST_0828-31,33,8:15:51.922,-31:52:31.840,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.959137636731253,11.4136079325615,2.99374687909682
45574,887.5,VAST_0828-31,34,8:16:00.166,-30:49:33.460,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.892062651609528,11.3872978645236,3.54439137396328
45574,887.5,VAST_0828-31,35,8:16:07.990,-29:46:34.360,2022-11-14 20:23:11.874,2022-11-14 20:35:08.511,72,12.869364904863732,11.404956727350791,3.94673639884622
45575,887.5,VAST_0840-37,0,8:38:13.070,-37:06:34.130,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.147205990048352,11.364766406706527,-2.35238326515918
45575,887.5,VAST_0840-37,1,8:43:29.054,-37:06:34.130,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.14298153826658,11.39832245344489,-3.86197119268281
45575,887.5,VAST_0840-37,2,8:38:10.824,-38:09:33.880,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.208721797783449,11.354325798454775,-2.71468136157768
45575,887.5,VAST_0840-37,3,8:43:31.303,-38:09:33.880,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.208736422542213,11.385855548154936,-4.47513577233314
45575,887.5,VAST_0840-37,4,8:33:03.499,-36:02:41.390,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.103186126807593,11.365977516525469,0.215957954767814
45575,887.5,VAST_0840-37,5,8:38:15.206,-36:03:33.730,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.105284769423152,11.390279587161876,-1.60910479986244
45575,887.5,VAST_0840-37,6,8:43:26.918,-36:03:33.730,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.088675549982815,11.411104203280583,-3.67657469624186
45575,887.5,VAST_0840-37,7,8:48:38.626,-36:02:41.390,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.097570169503015,11.448843590268469,-5.69125898816889
45575,887.5,VAST_0840-37,8,8:48:45.029,-37:05:41.100,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.169804191090993,11.447222851416456,-5.9746606086038
45575,887.5,VAST_0840-37,9,8:48:51.770,-38:08:40.090,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.232726369069365,11.440925268865705,-6.41366995518417
45575,887.5,VAST_0840-37,10,8:48:58.874,-39:11:39.620,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.312233688394269,11.434608687515292,-6.65059611787458
45575,887.5,VAST_0840-37,11,8:43:33.672,-39:12:34.240,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.29291619643664,11.39170562889138,-4.63162405168446
45575,887.5,VAST_0840-37,12,8:38:08.455,-39:12:34.240,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.2843978910728,11.364954376578805,-2.74571412463817
45575,887.5,VAST_0840-37,13,8:32:43.250,-39:11:39.620,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.2869099483244,11.345254526714616,-0.874380548763605
45575,887.5,VAST_0840-37,14,8:32:50.354,-38:08:40.090,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.221409790122165,11.352197185055172,-0.603354220773286
45575,887.5,VAST_0840-37,15,8:32:57.098,-37:05:41.100,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.175826278707692,11.368047165981732,-0.158291102184633
45575,887.5,VAST_0840-37,16,8:28:01.939,-34:57:56.300,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.051843771814209,11.360839700568924,2.30849828354675
45575,887.5,VAST_0840-37,17,8:33:09.581,-34:59:39.730,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.058312266828908,11.388349630149948,0.639333292149768
45575,887.5,VAST_0840-37,18,8:38:17.234,-35:00:31.430,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.05648356981922,11.40960595743666,-1.28288594695922
45575,887.5,VAST_0840-37,19,8:43:24.893,-35:00:31.430,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.03994036376306,11.426159815469136,-3.43881468233169
45575,887.5,VAST_0840-37,20,8:48:32.544,-34:59:39.730,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.045668409797226,11.472174559939283,-5.268434671288
45575,887.5,VAST_0840-37,21,8:53:40.186,-34:57:56.300,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.08162465542322,11.537185683953917,-7.14665532329867
45575,887.5,VAST_0840-37,22,8:53:50.314,-36:00:56.660,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.125028827243348,11.50818325108992,-7.75303071872889
45575,887.5,VAST_0840-37,23,8:54:00.977,-37:03:54.970,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.198919136281496,11.50808045152709,-8.14709021577783
45575,887.5,VAST_0840-37,24,8:54:12.206,-38:06:52.450,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.271918616212256,11.500748568793368,-8.34762497831401
45575,887.5,VAST_0840-37,25,8:54:24.036,-39:09:50.400,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.351820478735457,11.499592148809128,-8.75602566786969
45575,887.5,VAST_0840-37,26,8:54:36.509,-40:12:50.040,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.423699675540476,11.488443237354348,-9.17615294379774
45575,887.5,VAST_0840-37,27,8:49:06.365,-40:14:41.030,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.41899433507787,11.454425744583276,-7.02667494059182
45575,887.5,VAST_0840-37,28,8:43:36.170,-40:15:36.540,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.405903532084196,11.41751395181196,-5.02846810966692
45575,887.5,VAST_0840-37,29,8:38:05.957,-40:15:36.540,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.39660367958528,11.38875259121712,-3.0916643509943
45575,887.5,VAST_0840-37,30,8:32:35.760,-40:14:41.030,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.36801169944638,11.345079912073416,-1.14150284061919
45575,887.5,VAST_0840-37,31,8:27:05.616,-40:12:50.040,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.383027397450295,11.341877534270928,0.690990216814727
45575,887.5,VAST_0840-37,32,8:27:18.089,-39:09:50.400,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.316487285138804,11.349027628030871,0.976956041613349
45575,887.5,VAST_0840-37,33,8:27:29.921,-38:06:52.450,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.263106458393072,11.366694848828123,1.24915258002043
45575,887.5,VAST_0840-37,34,8:27:41.148,-37:03:54.970,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.1795173705914,11.354970790399427,1.6963823119019
45575,887.5,VAST_0840-37,35,8:27:51.811,-36:00:56.660,2022-11-14 20:36:38.090,2022-11-14 20:48:34.726,72,13.125181862411244,11.366872845464806,1.9721963209705
45576,887.5,VAST_0810-37,0,8:07:34.774,-37:06:34.130,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.183954848702504,11.220113788185635,12.2215985543067
45576,887.5,VAST_0810-37,1,8:12:50.758,-37:06:34.130,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.169864752881947,11.224165791360672,10.6114885435264
45576,887.5,VAST_0810-37,2,8:07:32.525,-38:09:33.880,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.24819804260042,11.220533207187048,11.7035183340851
45576,887.5,VAST_0810-37,3,8:12:53.004,-38:09:33.880,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.236911404799292,11.234273692611168,10.4313705120483
45576,887.5,VAST_0810-37,4,8:02:25.202,-36:02:41.390,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.161365033575429,11.245121868886775,14.2689605915347
45576,887.5,VAST_0810-37,5,8:07:36.910,-36:03:33.730,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.144327706089513,11.243051428577076,12.619671133948
45576,887.5,VAST_0810-37,6,8:12:48.622,-36:03:33.730,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.134321260578332,11.261940461861364,11.0286262621642
45576,887.5,VAST_0810-37,7,8:18:00.329,-36:02:41.390,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.138325089106472,11.283601813362072,9.33560307555624
45576,887.5,VAST_0810-37,8,8:18:06.730,-37:05:41.100,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.183917254637084,11.266422717120877,8.91667127993117
45576,887.5,VAST_0810-37,9,8:18:13.474,-38:08:40.090,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.237782849534923,11.254952387983716,8.46302099086059
45576,887.5,VAST_0810-37,10,8:18:20.578,-39:11:39.620,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.298746095979991,11.243980625731488,8.20892804784159
45576,887.5,VAST_0810-37,11,8:12:55.373,-39:12:34.240,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.316343056807472,11.229816936419208,10.0726015483253
45576,887.5,VAST_0810-37,12,8:07:30.156,-39:12:34.240,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.336191623256337,11.235301011006625,11.6407430953258
45576,887.5,VAST_0810-37,13,8:02:04.954,-39:11:39.620,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.3475841446112,11.231543154571488,13.4033907561913
45576,887.5,VAST_0810-37,14,8:02:12.058,-38:08:40.090,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.273402351891212,11.226632281892137,13.6495200876537
45576,887.5,VAST_0810-37,15,8:02:18.799,-37:05:41.100,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.239487881506196,11.25409381397784,14.2509251576188
45576,887.5,VAST_0810-37,16,7:57:23.642,-34:57:56.300,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.12618662253746,11.259239572428696,16.1643246887142
45576,887.5,VAST_0810-37,17,8:02:31.284,-34:59:39.730,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.10709502652526,11.253878519463289,14.5339939149979
45576,887.5,VAST_0810-37,18,8:07:38.935,-35:00:31.430,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.106338453577772,11.265860744872093,12.9131565637301
45576,887.5,VAST_0810-37,19,8:12:46.594,-35:00:31.430,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.094295707178755,11.272059814808305,11.2370325516561
45576,887.5,VAST_0810-37,20,8:17:54.247,-34:59:39.730,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.087203658214472,11.291326250816736,9.72079959099204
45576,887.5,VAST_0810-37,21,8:23:01.889,-34:57:56.300,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.09347292467564,11.3225870552238,8.11861828783092
45576,887.5,VAST_0810-37,22,8:23:12.017,-36:00:56.660,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.15145188007298,11.317126506354828,7.72097840491926
45576,887.5,VAST_0810-37,23,8:23:22.680,-37:03:54.970,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.20135963453079,11.305423776725064,7.32113009272226
45576,887.5,VAST_0810-37,24,8:23:33.907,-38:06:52.450,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.262218244443549,11.296359443400227,6.93775942464539
45576,887.5,VAST_0810-37,25,8:23:45.739,-39:09:50.400,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.3278716339694,11.291558801126722,6.49317265630114
45576,887.5,VAST_0810-37,26,8:23:58.212,-40:12:50.040,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.394766641090472,11.285590973112791,6.08315697308653
45576,887.5,VAST_0810-37,27,8:18:28.068,-40:14:41.030,2022-11-14 20:49:34.446,2022-11-14 21:01:41.035,73,13.419387112947048,11.279729910075732,7.88322738035297
