field,centre-ra,centre-dec
RACS_0445-06A,71.37670150273922,-6.298124749883651
RACS_0445-80A,71.66119008688065,-80.2599964938684
RACS_0448+18A,71.99793347634359,18.868471749642673
RACS_0448-18A,71.99845514787904,-18.866244082978252
RACS_0455-50A,73.86037429392293,-50.12041227651855
RACS_0457-62A,74.50959610113095,-62.543286109082956
RACS_0458+25A,74.71723019922601,25.13849480505852
RACS_0458-25A,74.71759103952307,-25.136276777284102
RACS_0501-43A,75.35786860850259,-43.89059902676564
RACS_0503+12A,75.7859000573122,12.589333027547266
RACS_0503-12A,75.78666381137243,-12.586404805322848
RACS_0506+37A,76.60131852598555,37.65183436030049
RACS_0506-37A,76.60185478882696,-37.64965980474608
RACS_0510+00A,77.58377652777702,0.0037709444443794287
RACS_0510+06A,77.58324358457445,6.300360555439073
RACS_0510+31A,77.64982862096988,31.399613943800023
RACS_0510-06A,77.58360150273921,-6.298124749883651
RACS_0510-31A,77.65015946385262,-31.397409554915626
RACS_0514+18A,78.54339597634359,18.868471749642673
