SBID,OBS_FREQ,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,BMAJ,BMIN,BPA
8540,864.5,RACS_1052+25A,23,11:03:43.495,+25:37:18.62,2019-04-21 13:57:18.922,2019-04-21 14:12:24.653,20.64,8.77,-10.3
8540,864.5,RACS_1052+25A,24,11:03:37.517,+24:34:19.6702,2019-04-21 13:57:18.922,2019-04-21 14:12:24.653,20.19,8.93,-11.1
8540,864.5,RACS_1052+25A,25,11:03:31.87,+23:31:19.96,2019-04-21 13:57:18.922,2019-04-21 14:12:24.653,16.71,9.54,-15.4
8540,864.5,RACS_1052+25A,26,11:03:26.537,+22:28:18.3,2019-04-21 13:57:18.922,2019-04-21 14:12:24.653,16.11,9.94,-16.1
8540,864.5,RACS_1052+25A,27,10:58:53.678,+22:29:22.06,2019-04-21 13:57:18.922,2019-04-21 14:12:24.653,16.55,9.61,-18.0
8540,864.5,RACS_1052+25A,28,10:54:20.902,+22:29:53.9498,2019-04-21 13:57:18.922,2019-04-21 14:12:24.653,16.49,9.6,-19.0
8540,864.5,RACS_1052+25A,29,10:49:48.154,+22:29:53.9498,2019-04-21 13:57:18.922,2019-04-21 14:12:24.653,16.69,9.91,-19.7
8540,864.5,RACS_1052+25A,30,10:45:15.377,+22:29:22.06,2019-04-21 13:57:18.922,2019-04-21 14:12:24.653,16.75,9.83,-20.9
8540,864.5,RACS_1052+25A,31,10:40:42.518,+22:28:18.3,2019-04-21 13:57:18.922,2019-04-21 14:12:24.653,16.95,9.9,-21.7
8540,864.5,RACS_1052+25A,32,10:40:37.186,+23:31:19.96,2019-04-21 13:57:18.922,2019-04-21 14:12:24.653,17.7,9.34,-21.6
8540,864.5,RACS_1052+25A,33,10:40:31.538,+24:34:19.6702,2019-04-21 13:57:18.922,2019-04-21 14:12:24.653,18.08,9.35,-20.6
8540,864.5,RACS_1052+25A,34,10:40:25.56,+25:37:18.62,2019-04-21 13:57:18.922,2019-04-21 14:12:24.653,18.51,9.14,-19.8
8540,864.5,RACS_1052+25A,35,10:40:19.238,+26:40:18.16,2019-04-21 13:57:18.922,2019-04-21 14:12:24.653,19.12,9.07,-19.1
8548,864.5,RACS_1054+18A,0,10:52:19.162,+19:22:55.8098,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,14.3,10.53,5.7
8548,864.5,RACS_1054+18A,1,10:56:46.291,+19:22:55.8098,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,14.2,10.44,8.3
8548,864.5,RACS_1054+18A,2,10:52:19.997,+18:19:55.9898,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,13.89,10.72,6.5
8548,864.5,RACS_1054+18A,3,10:56:45.458,+18:19:55.9898,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,13.92,10.67,9.2
8548,864.5,RACS_1054+18A,4,10:47:49.33,+20:25:32.38,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,14.71,10.38,2.5
8548,864.5,RACS_1054+18A,5,10:52:18.274,+20:25:56.28,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,14.74,10.35,5.1
8548,864.5,RACS_1054+18A,6,10:56:47.182,+20:25:56.28,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,14.78,10.32,7.5
8548,864.5,RACS_1054+18A,7,11:01:16.123,+20:25:32.38,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,14.85,10.28,9.6
8548,864.5,RACS_1054+18A,8,11:01:13.454,+19:22:32.0902,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,14.51,10.48,10.3
8548,864.5,RACS_1054+18A,9,11:01:10.956,+18:19:32.4098,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,13.99,10.61,11.9
8548,864.5,RACS_1054+18A,10,11:01:08.618,+17:16:32.0902,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,13.57,10.79,13.1
8548,864.5,RACS_1054+18A,11,10:56:44.678,+17:16:55.52,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,13.63,10.91,10.0
8548,864.5,RACS_1054+18A,12,10:52:20.774,+17:16:55.52,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,13.49,10.93,7.6
8548,864.5,RACS_1054+18A,13,10:47:56.837,+17:16:32.0902,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,13.44,10.95,4.1
8548,864.5,RACS_1054+18A,14,10:47:54.499,+18:19:32.4098,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,13.85,10.74,3.6
8548,864.5,RACS_1054+18A,15,10:47:51.998,+19:22:32.0902,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,14.27,10.55,3.0
8548,864.5,RACS_1054+18A,16,10:43:15.55,+21:27:46.3298,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,15.13,10.19,0.0
8548,864.5,RACS_1054+18A,17,10:47:46.488,+21:28:34.54,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,15.01,10.19,2.3
8548,864.5,RACS_1054+18A,18,10:52:17.326,+21:28:58.66,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,15.2,10.2,4.6
8548,864.5,RACS_1054+18A,19,10:56:48.13,+21:28:58.66,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,15.08,10.12,6.7
8548,864.5,RACS_1054+18A,20,11:01:18.967,+21:28:34.54,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,15.14,10.07,8.7
8548,864.5,RACS_1054+18A,21,11:05:49.906,+21:27:46.3298,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,15.07,9.92,10.8
8548,864.5,RACS_1054+18A,22,11:05:45.168,+20:24:44.5298,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,17.27,9.29,8.2
8548,864.5,RACS_1054+18A,23,11:05:40.721,+19:21:44.6,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,16.73,9.51,8.5
8548,864.5,RACS_1054+18A,24,11:05:36.554,+18:18:45.22,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,16.34,9.76,8.9
8548,864.5,RACS_1054+18A,25,11:05:32.659,+17:15:45.14,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,13.68,10.71,16.6
8548,864.5,RACS_1054+18A,26,11:05:29.028,+16:12:43.1302,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,13.19,10.83,20.4
8548,864.5,RACS_1054+18A,27,11:01:06.439,+16:13:29.82,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,13.33,11.05,16.1
8548,864.5,RACS_1054+18A,28,10:56:43.954,+16:13:53.18,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,13.18,11.08,13.4
8548,864.5,RACS_1054+18A,29,10:52:21.502,+16:13:53.18,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,13.11,11.15,9.6
8548,864.5,RACS_1054+18A,30,10:47:59.016,+16:13:29.82,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,12.94,11.16,6.6
8548,864.5,RACS_1054+18A,31,10:43:36.425,+16:12:43.1302,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,13.03,11.17,1.0
8548,864.5,RACS_1054+18A,32,10:43:32.794,+17:15:45.14,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,13.41,10.97,0.6
8548,864.5,RACS_1054+18A,33,10:43:28.898,+18:18:45.22,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,13.83,10.75,0.6
8548,864.5,RACS_1054+18A,34,10:43:24.732,+19:21:44.6,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,14.1,10.46,0.5
8548,864.5,RACS_1054+18A,35,10:43:20.287,+20:24:44.5298,2019-04-22 12:51:45.389,2019-04-22 13:06:51.120,14.54,10.28,0.2
8548,864.5,RACS_1119+25A,0,11:16:54.948,+25:38:56.54,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,17.32,9.31,5.9
8548,864.5,RACS_1119+25A,1,11:21:34.483,+25:38:56.54,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,17.16,9.26,7.5
8548,864.5,RACS_1119+25A,2,11:16:56.146,+24:35:56.72,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,16.7,9.46,6.2
8548,864.5,RACS_1119+25A,3,11:21:33.288,+24:35:56.72,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,16.79,9.43,7.9
8548,864.5,RACS_1119+25A,4,11:12:11.594,+26:41:24.04,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,17.89,9.21,4.2
8548,864.5,RACS_1119+25A,5,11:16:53.683,+26:41:56.98,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,17.94,9.19,5.7
8548,864.5,RACS_1119+25A,6,11:21:35.748,+26:41:56.98,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,18.02,9.17,7.2
8548,864.5,RACS_1119+25A,7,11:26:17.839,+26:41:24.04,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,18.1,9.15,8.7
8548,864.5,RACS_1119+25A,8,11:26:14.045,+25:38:23.9302,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,17.54,9.34,9.0
8548,864.5,RACS_1119+25A,9,11:26:10.457,+24:35:24.4,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,16.88,9.39,9.7
8548,864.5,RACS_1119+25A,10,11:26:07.068,+23:32:24.18,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,16.27,9.56,9.7
8548,864.5,RACS_1119+25A,11,11:21:32.158,+23:32:56.2898,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,16.36,9.61,8.0
8548,864.5,RACS_1119+25A,12,11:16:57.274,+23:32:56.2898,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,16.14,9.6,6.7
8548,864.5,RACS_1119+25A,13,11:12:22.366,+23:32:24.18,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,16.07,9.63,4.9
8548,864.5,RACS_1119+25A,14,11:12:18.974,+24:35:24.4,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,16.64,9.48,4.6
8548,864.5,RACS_1119+25A,15,11:12:15.389,+25:38:23.9302,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,17.25,9.35,4.3
8548,864.5,RACS_1119+25A,16,11:07:22.745,+27:43:19.4902,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,18.49,9.08,2.7
8548,864.5,RACS_1119+25A,17,11:12:07.584,+27:44:26.0498,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,18.4,9.05,4.2
8548,864.5,RACS_1119+25A,18,11:16:52.346,+27:44:59.32,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,18.62,9.08,5.6
8548,864.5,RACS_1119+25A,19,11:21:37.085,+27:44:59.32,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,18.46,9.03,6.9
8548,864.5,RACS_1119+25A,20,11:26:21.847,+27:44:26.0498,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,18.54,9.0,8.3
8548,864.5,RACS_1119+25A,21,11:31:06.686,+27:43:19.4902,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,18.52,8.83,9.7
8548,864.5,RACS_1119+25A,22,11:31:00.005,+26:40:18.16,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,21.24,8.48,8.9
8548,864.5,RACS_1119+25A,23,11:30:53.683,+25:37:18.62,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,20.45,8.68,9.0
8548,864.5,RACS_1119+25A,24,11:30:47.705,+24:34:19.6702,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,19.97,8.83,9.4
8548,864.5,RACS_1119+25A,25,11:30:42.058,+23:31:19.96,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,16.41,9.49,12.1
8548,864.5,RACS_1119+25A,26,11:30:36.725,+22:28:18.3,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,15.87,9.83,13.2
8548,864.5,RACS_1119+25A,27,11:26:03.866,+22:29:22.06,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,15.9,9.72,10.6
8548,864.5,RACS_1119+25A,28,11:21:31.09,+22:29:53.9498,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,15.71,9.72,9.3
8548,864.5,RACS_1119+25A,29,11:16:58.342,+22:29:53.9498,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,15.6,9.75,7.4
8548,864.5,RACS_1119+25A,30,11:12:25.565,+22:29:22.06,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,15.42,9.73,6.5
8548,864.5,RACS_1119+25A,31,11:07:52.706,+22:28:18.3,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,15.46,9.79,3.4
8548,864.5,RACS_1119+25A,32,11:07:47.374,+23:31:19.96,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,16.06,9.61,3.4
8548,864.5,RACS_1119+25A,33,11:07:41.726,+24:34:19.6702,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,16.58,9.48,2.9
8548,864.5,RACS_1119+25A,34,11:07:35.748,+25:37:18.62,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,17.06,9.23,2.8
8548,864.5,RACS_1119+25A,35,11:07:29.426,+26:40:18.16,2019-04-22 13:07:01.056,2019-04-22 13:22:16.723,17.71,9.09,2.7
8540,864.5,RACS_1144+37A,0,11:42:00.622,+38:09:17.3498,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,27.52,8.11,-7.3
8540,864.5,RACS_1144+37A,1,11:47:21.082,+38:09:17.3498,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,27.73,8.07,-6.0
8540,864.5,RACS_1144+37A,2,11:42:02.868,+37:06:17.6,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,26.85,8.2,-7.2
8540,864.5,RACS_1144+37A,3,11:47:18.833,+37:06:17.6,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,26.77,8.19,-5.9
8540,864.5,RACS_1144+37A,4,11:36:33.07,+39:11:23.14,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,29.04,8.07,-8.5
8540,864.5,RACS_1144+37A,5,11:41:58.253,+39:12:17.7502,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,28.93,8.07,-7.2
8540,864.5,RACS_1144+37A,6,11:47:23.45,+39:12:17.7502,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,28.84,8.06,-6.0
8540,864.5,RACS_1144+37A,7,11:52:48.631,+39:11:23.14,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,28.76,8.06,-4.8
8540,864.5,RACS_1144+37A,8,11:52:41.53,+38:08:23.5702,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,27.47,8.19,-4.8
8540,864.5,RACS_1144+37A,9,11:52:34.788,+37:05:24.58,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,26.7,8.19,-4.7
8540,864.5,RACS_1144+37A,10,11:52:28.387,+36:02:24.9,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,25.46,8.22,-5.2
8540,864.5,RACS_1144+37A,11,11:47:16.699,+36:03:17.24,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,25.83,8.27,-6.3
8540,864.5,RACS_1144+37A,12,11:42:05.004,+36:03:17.24,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,25.62,8.27,-7.3
8540,864.5,RACS_1144+37A,13,11:36:53.314,+36:02:24.9,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,25.73,8.27,-8.6
8540,864.5,RACS_1144+37A,14,11:36:46.913,+37:05:24.58,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,26.92,8.2,-8.5
8540,864.5,RACS_1144+37A,15,11:36:40.174,+38:08:23.5702,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,27.61,8.11,-8.5
8540,864.5,RACS_1144+37A,16,11:30:55.462,+40:12:33.5498,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,30.72,8.0,-9.8
8540,864.5,RACS_1144+37A,17,11:36:25.582,+40:14:24.54,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,30.49,7.95,-8.5
8540,864.5,RACS_1144+37A,18,11:41:55.754,+40:15:20.02,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,30.51,8.04,-7.2
8540,864.5,RACS_1144+37A,19,11:47:25.946,+40:15:20.02,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,29.98,7.96,-6.1
8540,864.5,RACS_1144+37A,20,11:52:56.119,+40:14:24.54,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,29.9,7.94,-4.9
8540,864.5,RACS_1144+37A,21,11:58:26.242,+40:12:33.5498,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,29.65,7.8,-3.6
8540,864.5,RACS_1144+37A,22,11:58:13.771,+39:09:33.9098,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,32.42,7.68,-3.0
8540,864.5,RACS_1144+37A,23,11:58:01.944,+38:06:35.96,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,30.74,7.8,-3.1
8540,864.5,RACS_1144+37A,24,11:57:50.717,+37:03:38.48,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,29.64,7.9,-3.1
8540,864.5,RACS_1144+37A,25,11:57:40.058,+36:00:40.2098,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,25.44,8.26,-3.4
8540,864.5,RACS_1144+37A,26,11:57:29.93,+34:57:39.82,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,23.97,8.3,-3.6
8540,864.5,RACS_1144+37A,27,11:52:22.308,+34:59:23.24,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,24.65,8.35,-5.1
8540,864.5,RACS_1144+37A,28,11:47:14.671,+35:00:14.94,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,24.45,8.33,-6.1
8540,864.5,RACS_1144+37A,29,11:42:07.032,+35:00:14.94,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,24.52,8.33,-7.3
8540,864.5,RACS_1144+37A,30,11:36:59.395,+34:59:23.24,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,24.61,8.28,-8.7
8540,864.5,RACS_1144+37A,31,11:31:51.77,+34:57:39.82,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,24.71,8.35,-10.0
8540,864.5,RACS_1144+37A,32,11:31:41.645,+36:00:40.2098,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,26.17,8.22,-10.1
8540,864.5,RACS_1144+37A,33,11:31:30.984,+37:03:38.48,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,27.05,8.19,-9.7
8540,864.5,RACS_1144+37A,34,11:31:19.759,+38:06:35.96,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,27.62,7.99,-9.8
8540,864.5,RACS_1144+37A,35,11:31:07.93,+39:09:33.9098,2019-04-21 14:28:10.214,2019-04-21 14:43:15.946,29.01,7.94,-9.8
8540,864.5,RACS_1146+25A,0,11:44:05.138,+25:38:56.54,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,17.29,9.35,-5.4
8540,864.5,RACS_1146+25A,1,11:48:44.674,+25:38:56.54,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,17.05,9.32,-4.0
8540,864.5,RACS_1146+25A,2,11:44:06.334,+24:35:56.72,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,16.72,9.48,-6.0
8540,864.5,RACS_1146+25A,3,11:48:43.476,+24:35:56.72,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,16.65,9.48,-4.4
8540,864.5,RACS_1146+25A,4,11:39:21.782,+26:41:24.04,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,17.99,9.23,-6.3
8540,864.5,RACS_1146+25A,5,11:44:03.874,+26:41:56.98,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,17.91,9.23,-5.0
8540,864.5,RACS_1146+25A,6,11:48:45.938,+26:41:56.98,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,17.89,9.24,-3.6
8540,864.5,RACS_1146+25A,7,11:53:28.027,+26:41:24.04,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,17.85,9.25,-2.2
8540,864.5,RACS_1146+25A,8,11:53:24.233,+25:38:23.9302,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,17.3,9.43,-2.5
8540,864.5,RACS_1146+25A,9,11:53:20.645,+24:35:24.4,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,16.61,9.49,-2.8
8540,864.5,RACS_1146+25A,10,11:53:17.256,+23:32:24.18,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,16.03,9.6,-3.8
8540,864.5,RACS_1146+25A,11,11:48:42.346,+23:32:56.2898,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,16.26,9.63,-5.5
8540,864.5,RACS_1146+25A,12,11:44:07.464,+23:32:56.2898,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,16.15,9.62,-6.8
8540,864.5,RACS_1146+25A,13,11:39:32.554,+23:32:24.18,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,16.22,9.6,-8.5
8540,864.5,RACS_1146+25A,14,11:39:29.165,+24:35:24.4,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,16.77,9.47,-7.7
8540,864.5,RACS_1146+25A,15,11:39:25.577,+25:38:23.9302,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,17.35,9.35,-6.9
8540,864.5,RACS_1146+25A,16,11:34:32.935,+27:43:19.4902,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,18.71,9.14,-7.2
8540,864.5,RACS_1146+25A,17,11:39:17.772,+27:44:26.0498,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,18.53,9.11,-6.0
8540,864.5,RACS_1146+25A,18,11:44:02.537,+27:44:59.32,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,18.6,9.16,-4.4
8540,864.5,RACS_1146+25A,19,11:48:47.275,+27:44:59.32,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,18.33,9.1,-3.2
8540,864.5,RACS_1146+25A,20,11:53:32.038,+27:44:26.0498,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,18.31,9.09,-1.9
8540,864.5,RACS_1146+25A,21,11:58:16.874,+27:43:19.4902,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,18.14,8.94,-0.5
8540,864.5,RACS_1146+25A,22,11:58:10.193,+26:40:18.16,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,20.83,8.57,-0.3
8540,864.5,RACS_1146+25A,23,11:58:03.871,+25:37:18.62,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,20.05,8.77,-0.6
8540,864.5,RACS_1146+25A,24,11:57:57.895,+24:34:19.6702,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,19.54,8.93,-0.7
8540,864.5,RACS_1146+25A,25,11:57:52.246,+23:31:19.96,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,16.0,9.63,-1.5
8540,864.5,RACS_1146+25A,26,11:57:46.915,+22:28:18.3,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,15.28,9.76,-1.9
8540,864.5,RACS_1146+25A,27,11:53:14.054,+22:29:22.06,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,15.66,9.79,-4.3
8540,864.5,RACS_1146+25A,28,11:48:41.28,+22:29:53.9498,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,15.55,9.76,-5.7
8540,864.5,RACS_1146+25A,29,11:44:08.53,+22:29:53.9498,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,15.61,9.77,-7.6
8540,864.5,RACS_1146+25A,30,11:39:35.755,+22:29:22.06,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,15.53,9.71,-9.0
8540,864.5,RACS_1146+25A,31,11:35:02.897,+22:28:18.3,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,15.76,9.73,-11.1
8540,864.5,RACS_1146+25A,32,11:34:57.564,+23:31:19.96,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,16.36,9.54,-10.2
8540,864.5,RACS_1146+25A,33,11:34:51.914,+24:34:19.6702,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,16.83,9.46,-9.2
8540,864.5,RACS_1146+25A,34,11:34:45.938,+25:37:18.62,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,17.29,9.21,-8.3
8540,864.5,RACS_1146+25A,35,11:34:39.617,+26:40:18.16,2019-04-21 14:12:34.589,2019-04-21 14:28:00.278,17.91,9.1,-7.6
8548,864.5,RACS_1213+25A,0,12:11:15.326,+25:38:56.54,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,17.64,9.33,-11.2
8548,864.5,RACS_1213+25A,1,12:15:54.862,+25:38:56.54,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,17.33,9.3,-9.8
8548,864.5,RACS_1213+25A,2,12:11:16.522,+24:35:56.72,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,17.07,9.45,-12.1
8548,864.5,RACS_1213+25A,3,12:15:53.666,+24:35:56.72,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,16.98,9.47,-10.7
8548,864.5,RACS_1213+25A,4,12:06:31.973,+26:41:24.04,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,18.39,9.24,-11.8
8548,864.5,RACS_1213+25A,5,12:11:14.062,+26:41:56.98,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,18.27,9.24,-10.4
8548,864.5,RACS_1213+25A,6,12:15:56.126,+26:41:56.98,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,18.16,9.24,-9.1
8548,864.5,RACS_1213+25A,7,12:20:38.215,+26:41:24.04,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,18.06,9.24,-7.7
8548,864.5,RACS_1213+25A,8,12:20:34.423,+25:38:23.9302,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,17.52,9.42,-8.3
8548,864.5,RACS_1213+25A,9,12:20:30.835,+24:35:24.4,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,16.86,9.46,-9.3
8548,864.5,RACS_1213+25A,10,12:20:27.444,+23:32:24.18,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,16.31,9.56,-10.6
8548,864.5,RACS_1213+25A,11,12:15:52.536,+23:32:56.2898,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,16.61,9.58,-12.1
8548,864.5,RACS_1213+25A,12,12:11:17.652,+23:32:56.2898,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,16.55,9.58,-13.3
8548,864.5,RACS_1213+25A,13,12:06:42.744,+23:32:24.18,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,16.68,9.56,-14.8
8548,864.5,RACS_1213+25A,14,12:06:39.353,+24:35:24.4,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,17.2,9.44,-13.6
8548,864.5,RACS_1213+25A,15,12:06:35.765,+25:38:23.9302,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,17.77,9.34,-12.6
8548,864.5,RACS_1213+25A,16,12:01:43.123,+27:43:19.4902,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,19.16,9.14,-12.4
8548,864.5,RACS_1213+25A,17,12:06:27.962,+27:44:26.0498,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,18.93,9.1,-11.3
8548,864.5,RACS_1213+25A,18,12:11:12.725,+27:44:59.32,2019-04-22 14:54:30.816,2019-04-22 15:09:46.483,18.92,9.16,-9.7
